dataset,N,N_indexed,overlay_model,revocation_scope,user_type,frac,seed,p_accessible_after_revocation,score_frontier_expand_return_leakage,drift10_before_after,overlay_selected,effective_view_class_count,memory_ratio_vs_shared
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.5,0,True,0.0,0.00256,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.5,1,True,0.0,0.003625,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.5,2,True,0.0,0.001255,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.5,3,True,0.0,0.00303,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.5,4,True,0.0,0.002822,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.5,5,True,0.0,0.002875,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.5,6,True,0.0,0.005979,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.5,7,True,0.0,0.003943,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.5,8,True,0.0,0.001518,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.5,9,True,0.0,0.003444,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.5,0,True,0.0,0.002213,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.5,1,True,0.0,0.00165,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.5,2,True,0.0,0.002348,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.5,3,True,0.0,0.004451,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.5,4,True,0.0,0.001817,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.5,5,True,0.0,0.00123,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.5,6,True,0.0,0.003745,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.5,7,True,0.0,0.003472,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.5,8,True,0.0,0.002926,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.5,9,True,0.0,0.003117,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.5,0,True,0.0,0.005033,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.5,1,True,0.0,0.003814,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.5,2,True,0.0,0.00314,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.5,3,True,0.0,0.000869,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.5,4,True,0.0,0.003142,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.5,5,True,0.0,0.004249,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.5,6,True,0.0,0.00444,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.5,7,True,0.0,0.000295,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.5,8,True,0.0,0.002191,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.5,9,True,0.0,0.003328,own-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.1,0,False,0.0,0.013705,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.1,1,False,0.0,0.005072,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.1,2,False,0.0,0.009051,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.1,3,False,0.0,0.008974,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.1,4,False,0.0,0.008725,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.1,5,False,0.0,0.010297,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.1,6,False,0.0,0.009138,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.1,7,False,0.0,0.008447,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.1,8,False,0.0,0.005615,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.1,9,False,0.0,0.00378,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.1,0,True,0.0,0.00233,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.1,1,True,0.0,0.001397,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.1,2,True,0.0,0.000582,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.1,3,True,0.0,0.00158,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.1,4,True,0.0,0.001564,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.1,5,True,0.0,0.002558,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.1,6,True,0.0,0.0,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.1,7,True,0.0,0.00273,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.1,8,True,0.0,0.001381,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.1,9,True,0.0,0.000668,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,0,True,0.0,0.000193,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,1,True,0.0,0.000901,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,2,True,0.0,0.000262,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,3,True,0.0,0.002623,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,4,True,0.0,0.0015,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,5,True,0.0,0.002119,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,6,True,0.0,0.002449,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,7,True,0.0,0.00134,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,8,True,0.0,0.001833,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,9,True,0.0,0.002472,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,0,True,0.0,0.000294,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,1,True,0.0,0.001937,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,2,True,0.0,0.000496,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,3,True,0.0,6e-05,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,4,True,0.0,0.001574,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,5,True,0.0,0.002254,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,6,True,0.0,0.000947,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,7,True,0.0,0.002052,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,8,True,0.0,0.003447,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,9,True,0.0,0.000233,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,0,False,0.0,0.009807,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,1,False,0.0,0.008279,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,2,False,0.0,0.010522,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,3,False,0.0,0.009879,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,4,False,0.0,0.009605,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,5,False,0.0,0.006022,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,6,False,0.0,0.011563,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,7,False,0.0,0.00911,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,8,False,0.0,0.007077,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,9,False,0.0,0.00282,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,0,True,0.0,0.002162,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,1,True,0.0,0.001643,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,2,True,0.0,0.00529,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,3,True,0.0,0.002044,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,4,True,0.0,0.001924,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,5,True,0.0,0.003189,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,6,True,0.0,0.001349,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,7,True,0.0,0.004194,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,8,True,0.0,0.002009,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,9,True,0.0,0.002694,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,0,True,0.0,0.001888,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,1,True,0.0,0.001534,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,2,True,0.0,0.002015,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,3,True,0.0,0.002465,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,4,True,0.0,0.002197,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,5,True,0.0,0.001736,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,6,True,0.0,0.002322,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,7,True,0.0,0.002739,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,8,True,0.0,0.001757,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,9,True,0.0,0.002476,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,0,True,0.0,0.002188,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,1,True,0.0,0.002582,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,2,True,0.0,0.001499,own-effective-view,108,1.0
