dataset,N,N_indexed,method,test_case,seed,leakage_after_recovery,recall_after_recovery,falls_back_to_safe_mode,audit_pass,revocation_linearization_point,latency_overhead_pct_under_concurrent_revocations,crash_point,recovery_replay_records,recovery_steps,recovery_latency_ms,predicate_log_replayed,overlay_log_replayed,audit_log_replayed,key_state_checked,recovery_idempotence_check_passed,pre_recovery_state_incomplete,post_recovery_safe_state_hash,recovery_path_signature,convergence_semantics,final_state_convergence_class,audit_correct_response_applicable,safe_mode_correct_response_applicable,full_recovery_correctness_applicable,zero_leakage_recovery_applicable,audit_raw_outcome,safe_mode_raw_outcome,audit_correct_response,leakage_correct_response,safe_mode_correct_response,full_recovery_correct_response,claim_aligned_recovery_outcome
SIFT1M,1000000,1000000,Tombstone,recovery_stale_predicate,1,0.08592218,0.98,False,False,none,18.0,crash_during_overlay_replay,34,9,26.715798,1,1,0,0,True,True,0f9d5ea96fb52ba1,541780254a438454,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Tombstone,recovery_stale_predicate,2,0.09736067,0.98,False,False,none,18.0,crash_during_predicate_replay,40,11,32.577781,1,1,0,0,True,True,0f9d5ea96fb52ba1,01f7160e6c23ef2d,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Tombstone,recovery_stale_predicate,3,0.10773117,0.98,False,False,none,18.0,recovery_missing_overlay,46,13,36.558588,0,1,1,0,True,True,0f9d5ea96fb52ba1,f47619f1de50ff79,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Tombstone,recovery_stale_predicate,4,0.07504527,0.98,False,False,none,18.0,recovery_missing_audit_record,36,12,33.479642,1,0,1,0,True,True,0f9d5ea96fb52ba1,a70cbbfcc46d154f,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_before_commit,0,0.0,0.98,False,False,none,18.0,crash_after_key_destruction,64,5,32.382306,1,0,0,1,True,True,479f433d79a27356,cabf27f7af795203,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_before_commit,1,0.0,0.98,False,False,none,18.0,crash_after_predicate_update,84,8,43.76237,1,0,0,1,True,True,479f433d79a27356,ec6b229758a28230,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_before_commit,2,0.0,0.98,False,False,none,18.0,crash_after_overlay_write,78,6,41.378991,0,1,0,1,True,True,479f433d79a27356,639cdb2a0dfccd6d,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_before_commit,3,0.0,0.98,False,False,none,18.0,crash_after_reverse_adjacency_update,95,8,50.793556,1,0,1,1,True,True,479f433d79a27356,ab9503f628bdc75e,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_before_commit,4,0.0,0.98,False,False,none,18.0,crash_after_audit_log_append,54,4,29.525866,0,0,1,1,True,True,479f433d79a27356,a5771f39864729f0,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_after_commit,0,0.0,0.98,False,False,none,18.0,crash_during_overlay_replay,103,8,52.626704,1,1,0,1,True,True,479f433d79a27356,e700ff1ec3597b82,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_after_commit,1,0.0,0.98,False,False,none,18.0,crash_during_predicate_replay,115,11,60.878264,1,1,0,1,True,True,479f433d79a27356,cac41d059a77313c,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_after_commit,2,0.0,0.98,False,False,none,18.0,recovery_missing_overlay,138,13,73.515102,0,1,1,1,True,True,479f433d79a27356,2fa347fa3bc4f089,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_after_commit,3,0.0,0.98,False,False,none,18.0,recovery_missing_audit_record,126,11,65.946071,1,0,1,1,True,True,479f433d79a27356,84e5cbfc1776b1f7,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_after_commit,4,0.0,0.98,False,False,none,18.0,crash_after_key_destruction,67,4,31.60569,1,0,0,1,True,True,479f433d79a27356,ae160ce7a85e4bcb,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_overlaps_commit,0,0.0,0.98,False,False,none,18.0,crash_after_predicate_update,87,7,43.050892,1,0,0,1,True,True,479f433d79a27356,37818f273ee84ab0,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_overlaps_commit,1,0.0,0.98,False,False,none,18.0,crash_after_overlay_write,73,5,37.508458,0,1,0,1,True,True,479f433d79a27356,866ed785c44a9e76,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_overlaps_commit,2,0.0,0.98,False,False,none,18.0,crash_after_reverse_adjacency_update,94,8,47.328362,1,0,1,1,True,True,479f433d79a27356,31396513b6b9e112,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_overlaps_commit,3,0.0,0.98,False,False,none,18.0,crash_after_audit_log_append,55,3,25.375459,0,0,1,1,True,True,479f433d79a27356,9b23d78d27d50428,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,query_overlaps_commit,4,0.0,0.98,False,False,none,18.0,crash_during_overlay_replay,105,10,55.312194,1,1,0,1,True,True,479f433d79a27356,3c855384d5272c16,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_log_intent,0,0.0,0.98,False,False,none,18.0,crash_during_predicate_replay,113,10,59.056234,1,1,0,1,True,True,479f433d79a27356,68d3bc001963ac9d,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_log_intent,1,0.0,0.98,False,False,none,18.0,recovery_missing_overlay,134,12,69.858764,0,1,1,1,True,True,479f433d79a27356,da01d6defe02314d,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_log_intent,2,0.0,0.98,False,False,none,18.0,recovery_missing_audit_record,125,12,66.72182,1,0,1,1,True,True,479f433d79a27356,b2b892202c818302,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_log_intent,3,0.0,0.98,False,False,none,18.0,crash_after_key_destruction,63,5,35.229736,1,0,0,1,True,True,479f433d79a27356,e2ef7eaf8ba61f74,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_log_intent,4,0.0,0.98,False,False,none,18.0,crash_after_predicate_update,85,7,44.350524,1,0,0,1,True,True,479f433d79a27356,7352c427a348703c,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_overlay_build,0,0.0,0.98,False,False,none,18.0,crash_after_overlay_write,73,5,36.077863,0,1,0,1,True,True,479f433d79a27356,866ed785c44a9e76,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_overlay_build,1,0.0,0.98,False,False,none,18.0,crash_after_reverse_adjacency_update,99,8,51.177408,1,0,1,1,True,True,479f433d79a27356,74941273ed6c0b78,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_overlay_build,2,0.0,0.98,False,False,none,18.0,crash_after_audit_log_append,56,3,29.127801,0,0,1,1,True,True,479f433d79a27356,1cc404da28e7f013,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_overlay_build,3,0.0,0.98,False,False,none,18.0,crash_during_overlay_replay,103,9,55.162167,1,1,0,1,True,True,479f433d79a27356,3e94d49c6639c6ba,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_overlay_build,4,0.0,0.98,False,False,none,18.0,crash_during_predicate_replay,114,10,56.193497,1,1,0,1,True,True,479f433d79a27356,540a98d92c5647ee,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_predicate_update,0,0.0,0.98,False,False,none,18.0,recovery_missing_overlay,133,13,71.577138,0,1,1,1,True,True,479f433d79a27356,e5492164642cfba9,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_predicate_update,1,0.0,0.98,False,False,none,18.0,recovery_missing_audit_record,127,11,65.799372,1,0,1,1,True,True,479f433d79a27356,04b422feb8f1d309,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_predicate_update,2,0.0,0.98,False,False,none,18.0,crash_after_key_destruction,64,4,29.740668,1,0,0,1,True,True,479f433d79a27356,895676a109ff4d75,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_predicate_update,3,0.0,0.98,False,False,none,18.0,crash_after_predicate_update,83,6,41.875279,1,0,0,1,True,True,479f433d79a27356,5794343e10041d7e,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_predicate_update,4,0.0,0.98,False,False,none,18.0,crash_after_overlay_write,73,5,35.027374,0,1,0,1,True,True,479f433d79a27356,866ed785c44a9e76,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_key_destruction,0,0.0,0.98,False,False,none,18.0,crash_after_reverse_adjacency_update,97,6,46.988139,1,0,1,1,True,True,479f433d79a27356,a71dc3058713fdd6,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_key_destruction,1,0.0,0.98,False,False,none,18.0,crash_after_audit_log_append,56,3,28.57661,0,0,1,1,True,True,479f433d79a27356,1cc404da28e7f013,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_key_destruction,2,0.0,0.98,False,False,none,18.0,crash_during_overlay_replay,107,9,55.376312,1,1,0,1,True,True,479f433d79a27356,6a5a667082e4c2bc,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_key_destruction,3,0.0,0.98,False,False,none,18.0,crash_during_predicate_replay,117,11,61.231811,1,1,0,1,True,True,479f433d79a27356,0772b21f554efa72,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,crash_after_key_destruction,4,0.0,0.98,False,False,none,18.0,recovery_missing_overlay,136,13,71.51519,0,1,1,1,True,True,479f433d79a27356,d3ca461493da7de5,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,recovery_missing_overlay,0,0.0,0.98,False,False,none,18.0,recovery_missing_audit_record,124,11,65.229037,1,0,1,1,True,True,479f433d79a27356,59351b16bf24ce2c,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
SIFT1M,1000000,1000000,Physical-delete,recovery_missing_overlay,1,0.0,0.98,False,False,none,18.0,crash_after_key_destruction,68,4,35.199771,1,0,0,1,True,True,479f433d79a27356,b265c1b7da9dabfc,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,False,False,False,True,audit_gap_detected_or_rejected,normal_recovery,,True,,,zero-leakage recovery; audit/safe-mode not applicable
